tweet_id	labels	author	data
1962268018	sadness	kilometers	HR says ca is taking more tax out of my checks.
1962268352	neutral	GirlieGirl168	I have a headache, and it's not going away.
1962268529	surprise	joybethlyons	I spent an hour this morning going through yearbooks to see when each senior started to Harleton. My speech will be so boring.
1962294771	hate	surban	@thebookpolice actually, in Sweden the IKEA's do have rooms to stay the night. Not here though, I'll have to stay across the street.
1962294857	worry	sandyrevs	got FOXY_ a new brew buddy now my kitchen is gonna smell
1962295051	neutral	jaredlunde	http://survivingtheworld.net/Lesson5.html &lt;&lt; I chose the wrong career
1962295396	relief	ssanchez	It's official, I'm finally getting grey hairs at 36  #fb
1962295511	worry	azbycxdwevfugt	@AmyDeWitt I'm sorry you're not having the best day - neither am I though  Are you working tonight??
1962296067	neutral	kittykatgoddess	Going there....
1962296307	neutral	ozkelly23	@_Marguerite Yup, that's Dianne and Claudia.  Dianne is new to Tweetville, Claudia has been on a while but not active here
1962296328	sadness	lindseypontuso	Feeling bad for @taylorshockley profile pic
1962297039	neutral	Spotter5	@leecattley No idea
1962297052	neutral	Nicole_Bruno	Doctors appt
1962297084	worry	risscazem	I'm half awake in my comm theory section... Wahhhh! I want my bed...
1962297122	sadness	ComcastBonnie	@itstrizunigs actually, the web works fine. tweetdeck seems to be the culprit  sadness! it's done this at two diff. locations
1962297640	happiness	xscl	is enjoying the nice weather but has been stuck indoors writing an essay for most of it
1962297668	relief	ayy_meier	last day of Bedford County History with @corriemichael  gossiping and twittering away as usual...
1962297786	happiness	jamiesugah	@matty500 Congratulations! I wish I could be there to see it happen.
1962297790	sadness	ruthieor	hate working when its sunny,boohoo
1962297794	worry	akutenshi745	Dilated pupils suck. The computer screen hurts my eyes so I won't be on the comp for a while.
1962299128	hate	antal	Almost all are here now! Tomorrow at 8 we start! 291km's of mud  - http://mobypicture.com/?zx33t1
1962299409	neutral	ukwildcatsfan	@nick_carter It says the video is private
1962299565	worry	estar78	@reggaeluv2000 haha it's great. but i slept horribly last night.
1962299613	relief	censuredbeauty	@nick_carter the video is private
1962299620	neutral	R0mantik	swine flu outbreak in cayuga county we have our first case
1962299631	fun	vaibhavShintre	was laughed at today for being too hopeful with the things...
1962299797	worry	JenniferAbe	I saw a squirrel get hit by a car while walking to bart this morning...wondering if there was anything I could have done.
1962299876	worry	fionahall09	been shoppin all day and got a headache (which i still have) i got 1 boyfriend style shirt and didnt find a new bracelet 2 wear
1962299946	worry	cocoacast	@tacoman667 Not available in my area  I would too
1962300111	worry	ANerdAnarch	Dads should ask their 22 year old sons before drinking.
1962300338	neutral	Sereske	I get another pack of geography test, so I have to correct it on the weekend.
1962300641	relief	alphajammer	@WreckTheLaw Great write up.  Player won't start though
1962300882	worry	ATsLady	@MDHOLLA Sharing #ff with my twitter fam. I won't be on too much longer got a real busy day. I can't twitter from my phone
1962301305	sadness	AndyPliskin	@shakes1327 Sadly no robot songs in my library.
1962301388	neutral	CajunFerreira	Ok..ok...my house needs cleaning...clothes need washing...time to put twitter away for awhile...wahhhh
1962301462	neutral	alexandra_jonas	@mileycyrus MILEEY HOW CAN I VOE IN THE MV MOVIE AWARDS ?
1962301603	worry	doublejpiper	I've been really tough, but it still sucks to live 5000 miles away from your family when you crave for Korean homemade meal.
1962301674	surprise	linzyw	I want to go outside and play in the sunshine, but I have to sit in front of a computer all day   At least I can have lunch on the patio!
1962302050	enthusiasm	sheilsy	Evenin' tweeties. Phew it's been hot! Not that I'm complaining. Walked 4 miles into town today and felt all hot 'n sweaty   Was nice tho.
1962302148	worry	BryScottY100	I just got busted by the owner of our company playing with a squishy ball at my desk...he asked if I needed more work to keep busy
1962302295	neutral	sydiot	I don't like when my g1 changes.    I feel like google should send me an email and tell me all the things they're gunna do to my phone.
1962302348	neutral	BeeGray17	is in history
1962302433	sadness	SCL411	No running for the past couple of days due to bad knee   Still, Guitar Hero Metallica arrived and has kept me amused...Time to ROCK!!!
1962302487	sadness	fluffygodzilla	@charlieskies  that is actually a better name than fluffballthegodzilla (my youtube username).  ive been beaten
1962302611	surprise	momoferrari88	http://tinyurl.com/ry9wap Hi!!! You are pretty man... I cant upload more pics here for some reason  You wrote you wish to find a women ...
1962302825	sadness	jsikota	i want so bad to go to the mcfly's concert
1962302993	worry	sonataozona	Cleaning + finding stuff to sell. I'm so poor.
1962303360	surprise	janejax	sleeping in was interupted by JACK-HAMMERS at 9am Damn! Universe says GET UP! But I was up intil 3am 'cause I thougth I'd be sleeping in
1962303481	fun	vfclicious	tonight in party w/ my girls (minus vita)
1962304281	worry	isabologna	My heart has been beating irregularly ever since last night. I don't want to explode or implode
1962304455	worry	joshboulton	Just hit the 3000 word mark for his Geography Notes, and I'm not even doing it for GCSE? Mean while I've done a page of history
1962305996	sadness	NurErdem	why nobody write with me ? !
1962305999	sadness	willswanson1980	#hollyoaks .... The curse of justin strikes again.... Date the burton and end up screwed  poor sod
1962306047	hate	heatherdedona	Hate I am going to miss the tweet up this weekend
1962306355	worry	BethanyEynon	family are home doesnt seem like they missed me at all tbh
1962306392	sadness	mtiishaw	@joshuardean you are on mii shit list...Permanent mii dude
1962306413	worry	stephanieyee	I forgot to charge my cell last night and now it's dead
1962306908	worry	becka_boodle	has dislocated her knee  *bad/painful times* gas + air and morphine are fun though
1962306965	worry	ChristySeason	I'm still waiting to find out what #caca stands for - hoping it's not what I think it is since you #follow me for #caca.
1962307122	empty	jasminekaiulani	Writing an essay in college writing  so boring
1962307142	worry	Iskate2222	I wanna longboard but it's raining ughhhhhh
1962307567	love	fckingboyfriend	shopping! Migawd. i don't want to surf the net anymore.
1962308105	love	ChristinaMCFLYx	@LolliroyAngel yep im very jelous too  id love to be in miley position haha x
1962308123	worry	lecitykitty	@MiiZxP ohhh wowwww no good
1962308147	neutral	chris_numb	@Captain_Yavanna me too. she's everywhere...
1962308316	sadness	MichaelPoliquin	Oh no! I used my internal sig for an external e-mail  damn. #fb
1962308613	worry	hilaryjp	@Col_RFTL Think @PembsDave must have blocked me as not heard a Tweet from him for a while
1962309083	empty	RaasDesign	at work doing website stuff with a slight fever and tiny headache
1962309152	sadness	vp2008	@Mig177 its what i say why!!!! k4ge last day at the job today  we wont be saying him around anymore
1962309262	neutral	amykehoe	@danishaw No. I won't be back until the 7th
1962309564	neutral	kat11088	my family went to the beach while i was at the pool with a friend and now i am stuck in the house till they get back.
1962309719	neutral	lizzydear	@Thequeenoffree i actually need to be cleaning my house
1962309951	neutral	nicko_too	tiss sad when people leave
1962309978	sadness	simplyJenGrier	I need to stop being sick.
1962310128	hate	Courtneyx23	Ready to kill myself  i hate history
1962310211	hate	edziardo	YESSS, FLASH IS BEING SHITTY TONIGHT!  It.........takes.................time...........to.........open...........a..........webpage......
1962310359	surprise	GoldenFish00	@Carmnx Aawh, that; s too bad
1962310858	worry	sarebeargrr	I do NOT feel good today
1962311579	neutral	MalcolmMHarper	at work till 7.
1962311637	neutral	Simplegreenvr6	DÃ¯Â¿Â½jÃ¯Â¿Â½ vu!!! Changing out of my GQ outfit
1962311738	worry	ViePurple	translating my topic &quot;quadratic congruences&quot; for my tutorial in elementary number theory  I have to do this tutorial OMG
1962312319	worry	rebelforever	@thesehazeleyz  if you need to talk or vent let me know
1962312338	surprise	Ajchick25	@nick_carter  we can't see the video it's private
1962317864	sadness	karak214	http://twitpic.com/670rw - i miss my puppy
1962318209	love	hkim1130	@2TuffDC i dunno what i'm gonna do. i love my skinny jeans!
1962318319	love	alyssavn	I wanna go, I wanna go!!!! but I can't
1962318850	worry	Emilysue89	YES I AM GOING TO BE A SOPHMORE IN COLLEGE. Geez. Cant get a job cause everyone thinks im fifteen.
1962318909	hate	smurfie250	and this terrible cartoon that's supposed to be mexican.
1962319180	worry	Super_fresh	@AnditisLiz Hey Hey!! I got this custom designed, one of a kind Superfresh T over here with somebodies name on it collecting dust
1962319224	neutral	jsikota	i want so bad to go to the mcfly's concert  anybody up to go with me?
1962319426	surprise	TheStarr	got caught in the rain outside. now im cold bbbbrrrrrrrrr
1962319730	worry	barrie	@pitbull_fan76 ROFL!  THAT'S my problem, only two hands
1962319886	sadness	laname	@SuprnaturlShana but he looks so much better with short hair
1962319938	boredom	t_cube	Just woke up and feels so damn lazy  time to work out damnit!
1962320016	surprise	randiohdesigns	wow! Leonardo DiCaprio and Jennifer Davisson Killoran are the producers  of the movie: ORPHAN  !! i have direct contact info for them too!
1962320333	sadness	PeterWasilewski	ah remember the days when you'd sleep in until noon? well guess who did that today? god i feel like a loser
1962320469	worry	megs1313	sore throat and a headache starting on a friday is not a good sign
1962320944	worry	SatansPuppet	Summer makes me feel ugly  all the pretty people are out showin off their good genes  damn them to hell!!!
1962321112	worry	Meredith_Renn	feeling the need for more advil.
1962321145	sadness	Jamjar84	@WeeWifie1981 lol, we are staying in, Craig got footy, so Molly and me missing all the good weather, we have no buggy either.
1962321229	neutral	oliviastener	Exactly 2 weeks left in Sigma
1962321590	worry	MeganStevenson	Watchin Hollyoaks...poor Justin!
1962321718	hate	DirtyRose17	@TinaBinaTooReal not funny he profiled my ass. Like wtf? I'm still kinda heated. Ugh
1962321958	neutral	Snoopthesnoop	@Yazziness
1962322105	neutral	cagmanthing	@lordwow I'm still waiting for Separate Ways...
1962323020	worry	johnny_trouble	@Ariel_Meir ohhhh ouch dude, I got it now I was drunk last night and didn't get the context. Sorry dude.
1962323061	sadness	TheStarr	got caught in the rain outside. now im cold bbbrrr
1962323212	love	JazzyFiierce	@StylistaMunchee I lluuvv u too..  ahhh im gonna miss u evenn moreee! lol
1962323458	sadness	Patticanflyy	goodbye picnic for a classmate today  but the weather was fucking beautifuul!!!
1962323629	relief	davidrules04	Proof of heat  good day wish I hadn't spent most of it in bed  http://twitpic.com/670tp
1962323750	sadness	juliamusic101	School Over!!! I'm gonna miss a bunch of people
1962323787	worry	pagemasterjim	Dana just found out she doesn't get to take lunch now, but rather in an hour. Hello delivery.  http://plurk.com/p/x29ss
1962324289	love	Angelia74	can't wait to watch the Tonight Show, this evening last one with Jay
1962324689	worry	DivaLRevolution	@DavidSadof I'm not sure about this tweet business  Why are the simple things so difficult?
1962325042	happiness	oddbunny	My car is home. Yay! $613.22 Boo!  I'm paying my mom in installments. I gave her $200 today. I so need to win the lottery. :\
1962325121	empty	Garythetwit	When God created man i also believed he created a million people to get on ya tits for a laff
1962325293	happiness	citygirl912	@gnimsh forgot to answer your kindle question yesterday. honestly, haven't used it much. have two paperback books i want 2 read first.
1962325307	hate	mohitthatte	both electronic keys stopped working. there is no keyhole! cant get in my car. so much for technology
1962325714	worry	kirstenmcgee8	nataliaflewell  hey all so bored and in pain .. anyway god is my love life ever screwd
1962325736	worry	RachelMoseley	1st day of work today was a bit tiring but ok lol now onto college work
1962325926	worry	voyage2k	@jesshartley Oh, don't hurt yourself!!
1962325991	surprise	Prettykeli	Did yall know a kid drowned after trying to swim to the bottom of the ocean in order to find sponge bobs pineapple house? rofl sowy
1962326380	sadness	FireladySnail	I've got sunburn on my arm  In better news, my new Guitar Hero: Metallica game came and I beyond happy about that.
1962326416	anger	thomastorres	i hella wanted a sausage mcmuffin but when i gt there breakfast was over
1962326547	neutral	Murrechat	found out that no one he knows is using Twitter.
1962327047	worry	smellmycheese	@dekhmcclelland One's gone to my husband who's going alone  Other I might just leave at box office under a random name for anyone...
1962327183	sadness	Mariposa72179	I'm missing everything at work  I want pix of @ipinklemonade !!
1962327466	neutral	ShellyFagin	@marcusbetts lol, I know how you feel, but with 4 kids and my current work load, I am maxed out with no time to grow things.
1962327757	relief	LittleMissKJ	I am also wasting time til my cab gets here. spamspamspam. Also Keiths motorbike was nicked. WELL shit.
1962327806	hate	daulex	I hate crowds   http://tr.im/mONi
1962327934	sadness	hyper_baffoon	OMG i just realised while listening to &quot;perfect story&quot; penny liked dr horrible!!! damn you captain hammer!  omg im so sad now!
1962327953	hate	bigboab5	It's the weekend, its sunny..... and I got another puncture!!!
1962328019	neutral	ahitsCHRIS	@DKHOTOPIC aw
1962328523	hate	LetoyaTG	@followfrankie u feeling urself so much u cant say hi???  me no likey u
1962328539	worry	jramboz	@MistressJett Ouch, I'm sorry then
1962328675	worry	helbro	@MissCalderon that was horrible. I didnt ask u to. But u didn't have to laugh about it.  it hurt a little inside here *pints toward heart*
1962328982	worry	JakeFloch	is on the road now! with 7 hours ahead and a beautiful girl behind
1962328991	neutral	CougarLover89	I just slept that entire flight, and woke up to the fact that the girl beside me had been watching Chitty Chitty Bang Bang!
1962329124	sadness	justamber09	Schools out, but works in
1962329574	worry	Turbo_power	@thehottestboys  i think its like 1million degrees here &lt;3
1962330224	worry	aimeeroo	Sad that our neighbors just cut down ALL the trees around their house! It looked so pretty before, and they seemed healthy.  Tragic.
1962330528	worry	zenjar	I don't think my friends like me anymore  (via #zenjar )
1962331370	neutral	andtheniwaslike	@soniaohmae .. and you're on twitter! Did the tavern bore you that much?
1962331462	surprise	Visadharah	@tursiops718 Ohnoes!   That's icky!
1962332251	worry	letsdomusiccc	My throat hurts
1962332503	love	crystalisgnar	@paulineee: I know!! Im so excited. We cant go earlierrr than the afternoon?  I love you tooz &lt;3
1962332601	sadness	jasonhail	Last business day of the month is the wrong time to get new tags. About 45 people
1962333102	worry	_ALEEMORALESS	class is almostt over
1962333538	worry	tiny_dancer88	wishing technology wasn't so complicated
1962333678	surprise	jazzj22	Running around doing errands on my last day in Charlotte  I would much rather be shopping!!
1962333883	worry	RealMegFranklin	@ferretprincess are you having any problems sending images from Twitterberry  mine just doesn't want to work ! Xxx
1962363497	neutral	VioletJohe	@S_Mak request me on bbm &amp; send all ur contact info. Everything didn't sync up from old phn  I have ur tmail info haha - DATED!
1962363550	relief	rayann0611	Got my new phone - now to program everything since my old one had no memory card like this one
1962363729	surprise	Miley_Star	Warren and Hannah are dead ... oh my godd!! Seriousslyyy this is a tragidy !
1962364000	love	ldometriax	Anyone have a Super Nintendo Controller they want to sell me? Mine broke.
1962364197	worry	goodfella66	Looking for a new laptop battery. Why are they so expensive??
1962364584	neutral	Takitron	@DevonStebnicki sux, I'm thinking of being an accountant. Mad monies! I'm a middleschool cafeteria manager  (25k/yr)
1962364594	neutral	clashley21	*old me's dead and gone*
1962364957	worry	lapniappe	@cdlstatus are you guys dead again?  I can't load it up
1962365019	hate	arianneista	someone WOULD give a speech about loved ones in the hospital. Stupid COMM class
1962365187	neutral	ncdoog	Glued to the copier machine today.
1962365221	hate	juliananmelo	i don't know !!
1962365321	neutral	jessebebenek4	@alexcox13 shut up  you know what! oll just like zack again then.
1962365336	sadness	crahnbistro	@hypernyck if i can get a ticket, but the pickings are lookin slim soo prob not
1962365356	sadness	dlthibo	Heading to work - on my Friday off.
1962365474	happiness	SisterSinister	@me_chiel Well...I would love to have a Zoo! ;P Dont think I can be there sunday.  But sometime I will !I want to!
1962366030	worry	Nymeth	@renay How come?
1962366136	sadness	kaseylrose	Is on the couch hungover--don't expect much out of me today
1962366238	worry	KimStar12	@Jtabzz Sorrry  I'm ready to leave.
1962366350	sadness	sanyukumiko	@ederyn Just bad day. T_____T Gyah. No car, baby-client is teething and miserable, I forgot to pack a lunch, and I has to get a new car.
1962366608	sadness	nivelouk	Flash lost my frisby on a roof. Sad days LOL
1962366639	surprise	negativeman	Thought I'd check out home, that was 10 minutes ago, downloading update, now home square....that's why I can't be bothered with it Sony
1962367004	empty	thamodeldiva21	Having Problems With My BlackBerry UGH I need another charged Battery! (@ least 4 now)  @sexyhunnybunny
1962367088	hate	allybo104	I hate the dentist
1962367395	hate	xxkllygrlxx	@vamp411316 haha that sucks! actually mine is worse. mines ft math  eww
1962367709	worry	djgobas	My aim is not working due to network problems
1962368203	sadness	jamesgarner	i'm still here in the office...and the sun is shining
1962368577	worry	OsobJire	Being tall has its ups and downs , my legs are in pain
1962368650	worry	ConsoleCharlie	@stephaniejack Geez sorry to hear Steph, I hope things improve soon. I know that ain't much sorry
1962368682	worry	michalhay	Such a beautiful day...wish my bike hadn't been run over by a car - hit and run.   #bikeTO
1962368785	sadness	rockchickmandy	oh my gosh!!! hollyoaks was so sad tonite
1962368886	surprise	hannahsewell92	:O Can't believe Hannahs dead in Hollyoaks!!
1962369225	sadness	dux4reel	Way to many people were crying at the school picnic and now I have to decide if I want to go back or go to public. I'm confused and sad
1962369507	worry	trustmyface	poor baby girl chloe is freaking out because of all of the noise!  She so cute and pitiful hiding under the middle of the table!
1962369755	fun	shaksiyya	Carol Vorderman cancelled her interivew with me... so now I have no proof against all you non-believers!
1962369897	sadness	lina_luka	i bit my tongue sooo bad...it's swollen.
1962370224	sadness	dannigyrl	@AlexisTai please don't roll your eyes. I can't handle that.  *cries*
1962370320	worry	srslyjustsayin	@pattyxxcore I don't know, ask Carolyn. Also, we won't have the boxes empty by the time you get off.
1962370853	sadness	mcflyellie	mcfly anit been on here in ages  z
1962370876	worry	fatimacarrillo	ugh back in reno
1962371435	neutral	_____gizzz	's hair was on fire right now! Ewww it smells
1962371468	worry	lauzc87	I'm slightly disturbed by Hollyoaks tonight.  I really don't think it's something that should have been shown at 6.30pm...
1962371541	worry	mlane	@JeffSays yeah, precisely what I was thinking
1962371882	neutral	rondavis007	Just got notified my podcast was accepted into iTunes. http://budurl.com/SBit Of course I then realized it was miss formated  Fixed now.
1962371928	sadness	hypergal027	Working during graduation. What a shame.
1962372493	worry	rcwaller	i waited too long to buy pink tickets!  now we're going to be in nose bleed!!  how sad  we're taking binoculars...
1962372494	worry	myrna_89	just spent an hour trying to get the newborn bird in my front garden to fly. poor baby  no success!
1962372540	surprise	Bambinaaa	@ruby_may http://tinyurl.com/n23akq &lt; that! its so cute and currently has ymas pumping full blast ! i dont know what to revise for comms
1962372642	surprise	bazzmatti	Omg. That's all I can say
1962372821	worry	angelashushan	argh, i don't feel too good
1962372836	hate	Jiglie	lif's unfair....luk wat it did to ma frend...i m so hating it
1962372937	sadness	OrganizeFISH	SPGridView is looking prettier, but I'm pretty sure my code is very ugly.
1962373117	sadness	ChezDarrenA	is feeling the effects of spring. My sinuses are killing me
1962373122	worry	fearlesslove	My tomato soup tastes like red peppers
1962373197	sadness	meshee722	Soo sad my McMcBuddy thinks I look like I could have a little rainbow  ... I like burritos ok! BURRITOS!!!
1962373270	worry	tangelobaby	@lisajcopen Sorry you are having a bad week. I feel like if I could get good sleep, I would be so much better too. Fog
1962373397	worry	SummrPhotograph	LONELY, I AM SO LONELYYYY ... @fempi plz come back
1962373485	surprise	swayshay	@88brit06 def see ya tonight, we must get some RN photo's, I didn't get any yesterday  lol! And thanks for doing so, please don't forget!
1962373785	worry	SwimGoldberg	@knightedbishop endodontist should be able to do it without removing it. Just hope my ceramic crown doesn't shatter some time later
1962374295	surprise	LiljerriDoodoo	why is it still raining?!  at least i have cute rainboots
1962374307	worry	penguwin101	The sun just came out!!! Pray for me guys!!!  Writing skills test   No pass, no class, no graduate -.-
1962375114	neutral	merrypranxter	@justlikeanovel aw you could have played the penis game with me this morning! Nobody else wanted to play
1962375329	neutral	B_Style_P	@TIM_berland LMAO I know I know
1962375464	relief	Snowshadow	Today has been a nice positive  fun day , after several weeks of bum days
1962376012	sadness	CortneyBotto	No one loves me  Brittany forgot my flowers...
1962376018	boredom	Samantha_Mariee	@BOPandTigerBeat i love those boys. i missed the chat yesterday  it was the firts &amp; only one i'll miss though! &lt;333 Nick Jonas &lt;3333
1962376567	sadness	chastinevegas	@austincarlile I'm sad.  I want to go to the sd zoo. say hi to the giraffes and elephants and polar bears for me!
1962376862	worry	joeh1994	@icklemonkey My Photoshop won't let me save anything  Due to a disk error. The blend took me 1.5 hours!
1962376947	neutral	JamesEllum	is actual gonna need a new job and not just want
1962376985	hate	clauds	@debbieseraphina not very effective for me  i am stuck! i either sit up, let it cramp or lie down and pay the consequence later. EEPS!
1962379568	neutral	_bkt	Schwarzenegger proposes closing 220 state parks   http://bit.ly/MhKz0
1962379705	neutral	datinjehan	I look like schuhz and arabyrd now...
1962379859	sadness	justkappa	really not feelin well...
1962380550	sadness	talulala	@McDayDreamer some..and some not  only my 2 best friends go to the same school..the others change schools.
1962380803	worry	visigoth	out with dad to see up.  sad that mom cannot come
1962380892	love	writesfortea	@orbitaldiamonds awww bb, you sound lonely  I want to drive up there/fly and snuggle you too
1962381004	sadness	jipsee	i think june gloom has arrived
1962381380	surprise	RPattzWho	@katarinasmama it was WAY too fast
1962381771	neutral	sarahPUFFY	@shadowsforsale  !!!!!!!!!!!!
1962381982	worry	KaysleeCollins	Wheres my phone ?!
1962382017	worry	TMScorpio	Homey missed da bus.
1962382230	neutral	MSEDITH88	@JoiDlove Y I GOTTA B TALKIN BOUT CLUBBIN Y CANT I B TALKIN BOUT THE MOVIES,DINNER,OR JUST HANGIN OUT
1962382291	worry	MyNameIsJohnson	@letsocietydream I think i would die if they played Pushit. I missed them when they came last time. When Isis toured with them
1962382355	worry	geminica	@heathervescent sorry didn't get to see you
1962382738	happiness	zellyboo	@sheszladii  LOL! Girl that video disturbed me  and I love the hk theme too cute!
1962382934	worry	skttrbrain	woke up to boxes to the ceiling and now he can't find his yerba mate or coffee beans.
1962382938	hate	Sabrinagoh	wow. i just install twitter fox. I am tired to keep refresh my browser
1962383482	sadness	cowpokette85	some advice for all of you: dont pressure wash your foot. it hurts and is not worth it. you really do want the skin on your foot. FYI. ow
1962383724	worry	m00nzy	feel like a junkie  i live in chronic pain disorder with fentanyl an morphin, that is not nice... it really sucks
1962384767	surprise	shalinique	@ClaytonCalhoon I know, huh?
1962385190	worry	jinnyjinn	@angelabc hi angela, can you check your email? I need one thing from you (sorry if it's your day off  )
1962385637	neutral	beezan	@PastimeDaily   Oh dear - Boyle is staying ...
1962385859	sadness	Dominic_Lopez	Can today go any slower? Time is just dragging by.
1962385947	worry	AMandyL	@itsaimee sorry, that's probably my fault.
1962386539	sadness	IvanaE	Urghh, I'm gonna do my project now  don't wanna waste valuable weekend time
1962387059	sadness	CuteRain	@CuteRain following 865 and followers 539...not nice
1962387121	sadness	freehighfives	@LCPromotions  I doubt it! Boo! You always leave me behind on your awesome roadtrips!
1962387165	worry	Moon_strucker	@mileycyrus http://twitpic.com/5ut6j - Poor Thing
1962387240	love	HahliHusky	@SilveryBeing  *hug*
1962387559	sadness	angel200688	So has anyone had that yucky new throwback pepsi and mountain dew yet? If they plan on keeping it around, I will not be drinking it!
1962387596	neutral	lareyna916	o ok..im jealous..i wish I was in bed
1962388047	boredom	Blogography	@Julius_Beez - I'm 20% hetero-challenged, but still didn't care for &quot;Milk&quot;... I thought it was boring.
1962388216	worry	kiannabanks	shoutout to @denzelburks we're both starvin like homeless cambodian kids  lmao
1962388341	sadness	kallmewifeyy	@Maestro so I wanted to DM you back but I couldn't cuz your not following me  but thankss anyways, maybe ill see ya around in ELLE-AY  ...
1962388357	neutral	SJBoy74	@batbuick .. .great.. you can buy me lunch when i get my 10-15% pay cut next month..
1962388377	worry	JSavXO	@imreallydope your phone isn't working!
1962388400	neutral	jbrinkman	Almost ready for new Beta.... until we found a showstopping bug   Please standby.
1962388401	worry	Dathorc	just ran some ACCELA unit tests for the first time in about 2 years... and they failed
1962388641	neutral	ktdoglover7	@Hetty4Christ  its my fav since i was little its gonna storm
1962388933	worry	Schreeck	@torreyryan Yeah, I thought that was very little warning for you guys.   I don't miss 12-9 shifts 6 days/wk with no break, that's for sure
1962388943	surprise	severanc3	@CraigN No surprise there. They probably don't know themselves where it is
1962389034	surprise	hyper_kitty	@nick_carter It says &quot;This video is private.&quot;, WTF????
1962389317	neutral	_vaness20	wants to meet Bill
1962390039	sadness	Boomquiesha_J	is sad because his tea and oatmeal are cold
1962390130	empty	rooner	@fareforward   do you need to go on a bike ride?
1962390297	surprise	avalonabsinthe	@abhorrentbm lame. you should have said hello!
1962390479	worry	Jotacon	@vronmcintyre I want an espresso machine
1962390792	worry	imhappy1966	@HighRawFoods I am sorry.
1962391061	hate	Aloft_Incumbent	DIDO &quot;US 2 Little Gods&quot; http://ow.ly/9UIn &quot;Just this moment/ Let it all stop here/ I've had my fill&quot;...words that make you panic...
1962391127	neutral	JoshSemans	@catashton ermm, more like a full black upper half.  and some a completley grey
1962391823	neutral	SylvieSOfasho	@Nigganelle yeah do you feel anything at all? I remembered I was looking at loopt on his phone and that nigga was coughin all over that
1962391924	worry	leehong2511	@bernadinee thank for ur gnite and... *thank* for ur photo of sims 3... heart broken here
1962392072	happiness	sarisam	@detrick Hey! So glad it's Friday but not happy that I just ate a bad apple
1962392145	happiness	KeelHaulKate	Finished new moon! Woo! Now i want the next one...
1962392290	happiness	Jovi_Jonas	Been sitting in garden with my mummy and also got a text from the boy who i thought had GOT THE HINT    obviously not.
1962392455	worry	makkmommy	@bcran we'll see Craig might just hog u guys! haha I work till 10 tonight anyways
1962392850	neutral	cbldivas	Danny cut his beautiful curls
1962393224	worry	linnix	Just saw half the RRO staff walk by...sadly I didn't see @legmar or @mtacheme
1962393556	neutral	bonfire1980	its almost lunch time for you
1962393606	sadness	SE_nicorob	Im sad right now becuz of my lady
1962393907	happiness	revqueer	http://bit.ly/NYhMZ  Dionusia made me do it
1962394372	sadness	thoughtspeaks	wants to goto lonovala for frenz wedding....bt....no transport arrngmnts wrkg out
1962394759	worry	kizat	@niftybitch time to leave a passive agressive note to the owners.  It's not the dog's fault... it's their shitty owners
1962395916	sadness	zialozadalim	will be lonely for 4 days because @trizia will be in baguio.   http://plurk.com/p/x2apl
1962396056	surprise	aprilhrrn	Yolonda, I went swimming with my phone at the beach lol and so I lost all my contacts
1962396469	worry	musicaddikt787	@chantelmybell  that's no bueno...hope u feel better!
1962396607	surprise	Rockaholica	so....i'm guessing no BGN?
1962397028	worry	HoodTREdemark	Feeling like the bum of this recession.  Don't try to call or text me.
1962397048	relief	MCRmuffin	@Boy_Kill_Boy I know the feeling
1962397347	worry	kriisco	@XxMolliexX I mean someone hit a dog with a car. It was just laying there
1962397631	worry	encaf1	Nice to come out of a business meeting feeling desired &amp; valuable. Now, to come out of a date like that..! (Or, to go on a date at all..)
1962397669	relief	enaaarz	@te0h hahah no not that valley. that's cool valley. texas valley. like...rio grande valley. ahhaha i wish i lived in california valley
1962397979	happiness	candz	So much for buying that awesome new phone from sony ericsson  - I am now Berry'd like everyone else...
1962398157	enthusiasm	MaternalSpark	just got the dreaded call from babysitter - little H has bumped her head  Sitter says she's fine and goose egg is going down fast
1962402603	neutral	rainbowirisfarm	boo (but will I listen?)
1962402690	worry	joshigginbotham	@jaymckenney gosh, I'm sorry man.  I'll hope for good news.
1962402965	worry	blueyedgrl44	Trying to stay upbeat while I wait to get my keys out of my locked car
1962403118	neutral	WildestDream	I want the rain to go away! There has been too much of it lately
1962403289	sadness	Miss_Foxay	@CaroTheNyx aww im sorry im home now hope your ok  i love ya wifey &lt;3 xx
1962403627	hate	WhitneyShi	This is getting on my nerves. I cant change my pic
1962403675	sadness	mgstrawn	Running around town with Kathleen....she's leaving me for a month..
1962403695	worry	ramdomthoughts	Got insurance forms for Polo. Feel a bit  Has to be done though.
1962403796	worry	Toni_GPB	@mommypages I wish our @COSICols didn't close
1962404255	boredom	oldparty	Wow, kinda bothered that Jon is doing deposits now.  Apparently he keeps getting fucked out of times, but deposits are SO hard for me
1962404379	worry	kelanjo19	just got home from doing the big shop totally munched out because i was so starving and im at weigh in in the morning oops
1962404738	sadness	savvasmalamas	its impossible to watch in full ANY flash video with my mac after 5.7
1962404828	happiness	lacitygrl8	such.a.tease.
1962404869	worry	Betheglintine	really ill again not been well for 2 weeks, i've got a bad viral infection.
1962405180	neutral	PrincessSakura	i want a dog or a cat or something  i want something to unconditonally love, thats not materialistic or a family memeber
1962405797	happiness	HollieTennan	Dollhouse was saved!!! Its coming back for another season!!! Too bad scrubs isn't
1962406657	love	DaniFaubert	Loves using remote access to use my desktop from my laptop.  -- Back from Emerge once again.
